CODIGO,DESCRIPCION,MARCA,HIPERFAMILIA,FAMILIA,SUBFAMILIA,COSTO_PROMEDIO,PRECIO_IVA,SOCIO_IVA,PEM_DISP,PEM_TRANS,PEM_BOD,SEM_DISP,SEM_BOD,CEM_DISP,CEM_BOD,MEM_DISP,MEM_BOD,IEM_DISP,IEM_TRANS,TEM_DISP,TEM_TRANS,RCE_DISP,CD_DISP,CD_TRANS
ING0005,"INGLETEADORA 10"" 1650W DEWALT(DW714-B2C)",Dewalt,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS ELECTRICAS,INGLETEADORAS,267111,349945,349945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ING0100,"TORNILLO MECANICO 4"" MOD.HBV084 INGCO(909028)",INGCO ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,PRENSAS,29000,49850,49850,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
ING0102,"TORNILLO MECANICO 6"" MOD.HBV086 INGCO(909029)",INGCO ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,PRENSAS,46000,72968,72968,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ING0104,"TORNILLO MECANICO 8"" MOD.HBV088 INGCO(909030)",INGCO ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,PRENSAS,80000,126902,126902,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
INNO002,"PACK BARRA CORTINA 1,4 MTS INNOVA 21 MM +3 SOP+ 2 TERM CHOCOLATE (7794920002246)",Metalsa,TERMINACIONES,BAÑO,ACCESORIOS PARA BAÑO,3165,7810,7810,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
INNO004,PACK BARRA CORTINA 2 MTS INNOVA 21 MM +3 SOP+2 TERM CHOCOLATE (7794920003557-2253),Metalsa,TERMINACIONES,BAÑO,ACCESORIOS PARA BAÑO,3917,9110,9110,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0
INNO006,"PACK BARRA CORTINA 2,4 MTS INNOVA 21 MM +3 SOP+ 2 TERM CHOCOLATE (7794920003564)",Metalsa,TERMINACIONES,BAÑO,ACCESORIOS PARA BAÑO,4368,10390,10390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAR0110,CORTACETO 26 CC ESPADA 60 CM MANUBRIO GIRATORIO 90° GRADOS  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,AGRICOLA Y JARDIN,CORTACESPED Y CORTASETOS,73832,158940,158940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
JAR0115,HOYADORA 52 CC MECHA 200 X 800 MM (2 CAJAS)  SOLMAQ + MECHA 200 X 800 MM  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,72853,202000,202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAR0118,HOYADORA 63 CC MECHA 300 X 800 MM (2 CAJAS)  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,98965,232670,232670,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
JAR0200,MECHA HOYADORA 100  X 800 MM  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,6623,17020,17020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAR0205,(CD) MECHA AHOYADORA 250  X 800 MM SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,11315,34120,34120,13,0,13,0,0,0,0,0,0,0,0,0,0,0,25,0
JAR0210,(CD) MECHA AHOYADORA 300 X 800 MM SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,13246,30350,30350,4,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0
JAR0400,EXTENSION  HOYADORA 400 MM  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS CONSTRUCCION,HOYADORAS,4415,12730,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAR0500,MOTOR FUERA BORDA 52 CC  SOLMAQ,IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,BOMBAS Y MOTORES,MOTORES,82787,185220,185220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAR0650,"MOTOBOMBA 1. 1/2 ""  4 TIEMPO    SOLMAQ",IMP-JARDIN_SOLMAQ,MAQUINARIA Y HERRAMIENTAS,BOMBAS Y MOTORES,MOTOBOMBAS,72853,148880,148880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARD0001,(CD) PULVERIZADOR BLANCO 1.5 LTS.  (SX-574)   (E-15),IMP-PULVERIZADOR_MTS,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,1318,4090,4090,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0
JARD0003,(CD) PULVERIZADOR VERDE 550 ML   (SX-219)   (E-75),IMP-PULVERIZADOR_MTS,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,276,1080,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARD0010,PULVERIZADOR ESPALDA AZUL 15 LITROS  (SX-LK15C)   (E-1),IMP-PULVERIZADOR_MTS,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,13751,28380,28380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARD0011,(CD) PULVERIZADOR MANUAL 5 LTS. NARANJA MOD-GPS5L GREEN PRO (SX-CS5F),IMP-PULVERIZ_GREENP,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,7365,25380,25380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARD0012,PULVERIZADOR MANUAL 8 LTS. NARANJA MOD-GPS8L GREEN PRO (SX-CS8F),IMP-PULVERIZ_GREENP,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,9943,22260,22260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARD0155,PULVERIZADOR ESPALDA 15 LTS BLANCO SXLK-15  URO,IMP-PULVERIZADOR_MTS,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,12202,24952,24952,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KEND001,CALEFACTOR ELECTRICO KENDAL KRH06S CUARZO 800 W (404000004)(E1),MAR DEL SUR,FERRETERIA,HOGAR,"CALEFACTORES, ESTUFAS Y COCINAS",8708,18620,18620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEND003,CALEFACTOR ELECTRICO KENDAL FH103TS TERMOV. 1000-2000 W (415220104)(E1),MAR DEL SUR,FERRETERIA,HOGAR,"CALEFACTORES, ESTUFAS Y COCINAS",9565,18860,18860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEND005,CALEFACTOR ELECTRICO KENDAL FH106 TERMOV. 1000 a 2000 W (415230104)(E1),MAR DEL SUR,FERRETERIA,HOGAR,"CALEFACTORES, ESTUFAS Y COCINAS",11919,22350,22350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-21970,TAL PERC 18V GSB185LI+LLAVE IMP IN+ BOLSO+CARG+(71800-21970-23573-23865),BOSCH,,,TALADRO PERCUTOR,232035,319080,319080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-23566,TAL PERC 18V GSB185LI+ MART IN+ BOLSO+ CARG(71800-23566-23573-23865),BOSCH,,,TALADRO PERCUTOR,253773,514490,514490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-23863,TAL PERC 18V GSB185LI+ SIE CIRC IN+ BOLSO+CARG(71800-23863-23573-23865),BOSCH,,,TALADRO PERCUTOR,239315,489860,489860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-24146,"TAL PERC 18V GSB185LI+ ESM INAL 5""+ BOLSO+CARG(71800-24146-23573-23865)",BOSCH,,,TALADRO PERCUTOR,224960,307180,307180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-71801,TAL PERC 18V GSB185LI+ ATOR IMP+ BOLSO + CARG(71800-71801-23573-23865),BOSCH,,,TALADRO PERCUTOR,242843,319990,319990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-71802,TAL PERC 18V GSB 185LI+ SIE CALAR+ BOLSO+CARG(71800-71802-23573-23865),BOSCH,,,TALADRO PERCUTOR,205500,274430,274430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-BOSC0129,TAL PERC 18V GSB185LI+SIERRA CIRC+BOLSO+CARG+2BAT BOSCH (71800-BOSC0129-23573-23865),BOSCH,,,TALADRO PERCUTOR,178062,443818,443818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-BOSC0131,TAL PERC 18V GSB185LI+SIERRA CAL+BOLSO+CARG+2BAT BOSCH (71800-BOSC0131-23573-23865),BOSCH,,,TALADRO PERCUTOR,201059,480296,480296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-BOSC0133,TAL PERC 18V GSB185LI+ATORN+BOLSO+CARG+2BAT BOSCH (71800-BOSC0133-23573-23865),BOSCH,,,TALADRO PERCUTOR,186989,457979,457979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT-71800-BOSC0135,TAL PERC 18V GSB185LI+ESM INA+BOLSO+CARG+2BAT BOSCH (71800-BOSC0135-23573-23865),BOSCH,,,TALADRO PERCUTOR,175179,229990,229990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLER001,KLERAT RATICIDA PELLET 50 GRS (5 BOLSA DE 10 GR) (0662014)(E10),KLERAR,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,1600,2929,2929,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
KLER002,KLERAT RATICIDA BLOQUETE 100 GRS (5 BLOQUE DE 20 GRS)(0662019)(E10),KLERAR,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,2750,5310,5310,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
KLER003,KLERAT MULTI-INSECTICIDA 500 ML (0662015)(E1),KLERAR,FERRETERIA,AGRICOLA Y JARDINERIA,INSECTICIDAS Y FUMIGACION,4100,7460,7460,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KLIN0000,GRATA PLANA TRENZADA ACERO 115X14X22.23 BR600Z KLINGSPOR(358311),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,6570,11980,11980,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
KLIN0005,GRATA PLANA TRENZADA ACERO 178X14X22.23 BR600Z KLINGSPOR(358313),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,12585,23602,23602,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KLIN0010,GRATA COPA TRENZADA ACERO 65MM/M14 BT600Z KLINGSPOR(358335),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,4718,9190,9190,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
KLIN0015,GRATA COPA TRENZADA ACERO 100MM/M14 BT600Z KLINGSPOR(358338),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,8272,19560,19560,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
KLIN0020,GRATA COPA ONDULADA ACERO 65MM/M14 BT600W KLINGSPOR(358372),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,3538,7220,7220,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
KLIN0025,GRATA COPA ONDULADA ACERO 100MM/M14 BT600W KLINGSPOR(358375),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),GRATAS Y ESCOBILLAS,6198,19680,19680,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
KLIN0030,DISCO LIMPIEZA MULTIMATERIAL 115MM NCD200 KLINGSPOR(259043)(E5),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,4682,7427,7427,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
KLIN0035,TACO LIJADO MANUAL AUTOSUJECCION 125MM HBD125 KLINGSPOR(387039)(E1),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",4138,6564,6564,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KLIN0040,"DISCO TRASLAPADO 4.1/2"" CONVEXO GRANO 40 INOX/MET SMT104 KLINGSPOR(383488)(E10)",Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,1150,1824,1824,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
KLIN0045,"DISCO TRASLAPADO 4.1/2"" CONVEXO GRANO 60 INOX/MET SMT104 KLINGSPOR(383489)(E10)",Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,1150,1824,1824,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
KLIN0055,"DISCO TRASLAPADO 4.1/2"" CONVEXO GRANO 80 INOX/MET SMT104 KLINGSPOR(383490)(E10)",Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,1150,1824,1824,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
KLIN0060,PAÑETE DE FIBRA FINO VERDE 152MMX229MM SECO/HUMEDO NPA400 KLINGSPOR(342854)(E20),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",732,1161,1161,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
KLIN0065,PAÑETE DE FIBRA MEDIO COBRIZO 152MMX229MM SECO/HUMEDO NPA400 KLINGSPOR(342849)(E20),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",629,998,998,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
KLIN0070,PAÑETE DE FIBRA GRUESO MARRON 152MMX229MM SECO/HUMEDO NPA400 KLINGSPOR(342852)(E20),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",1457,2311,2311,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
KLIN0075,CEPILLO MIL HOJAS GRANO 40 DE 40X20X6MM KM613 KLINGSPOR(360285)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2558,4058,4058,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0080,CEPILLO MIL HOJAS GRANO 60 DE 40X20X6MM KM613 KLINGSPOR(360286)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2558,4058,4058,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0085,CEPILLO MIL HOJAS GRANO 80 DE 40X20X6MM KM613 KLINGSPOR(360287)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2558,4058,4058,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0090,CEPILLO MIL HOJAS GRANO 40 DE 60X30X6MM KM613 KLINGSPOR(360290)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3408,5406,5406,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0095,CEPILLO MIL HOJAS GRANO 60 DE 60X30X6MM KM613 KLINGSPOR(360289)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3408,5406,5406,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0100,CEPILLO MIL HOJAS GRANO 80 DE 60X30X6MM KM613 KLINGSPOR(360288)(E36),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3408,5406,5406,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
KLIN0105,ROLLO LIJA DE PAPEL GRANO 40 DE 660X1000MM PS28F KLINGSPOR(690294),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3990,6329,6329,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KLIN0110,ROLLO LIJA DE PAPEL GRANO 80 DE 660X1000MM PS28F KLINGSPOR(690326),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3990,6329,6329,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KLIN0115,ROLLO LIJA DE PAPEL GRANO 120 DE 660X1000MM PS28F KLINGSPOR(690327),Klingspor,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3990,6329,6329,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KOSL0005,"ELECTROBOMBA PERIFERICA 1X1"" (PKM60-1)0.5HP 220V(MAX 40L/M MIN 5L/M) PEDROLLO(100356)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,49862,82690,82690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0006,"E.BOMBA PERIFERICA 1X1"" PKM 80-1 1HP 220V MAX 50 L/M-MIN 5 L/M PEDROLLO (100360)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,122207,318080,318080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0008,"ELECTROBOMB CENTRIF 1X1""(CPM158-1) 1HP 220V(MAX90L/M-MIN10L/M) PEDROLLO(100369)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,118833,240500,240500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0014,"ELECTROB CENTRIF 11/4X1""(2CPM170B)1.5HP 220V(MAX120L/M-MIN10L/M)PEDROLLO(100371)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,212241,383430,383430,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
KOSL0015,"E.BOMBA CENTRIF 1.1/4X1"" CPM190 2HP 220V MAX 140 L/M-MIN 30 L/M PEDROLLO(100373)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,299532,549470,549470,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0016,"E.BOMBA CENTRIF 1.1/2X1"" 2HP 220V MAX 100L/M-MIN 20L/M PEDROLLO(100416)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,345719,704600,704600,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0017,"E.BOMBA CENTRIF 1.1/2"" HFM 51A 1HP 220V MAX 600 L/M-MIN 50 L/M PEDROLLO (100504)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,195086,373910,373910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0021,"BOMBA P/PROF 4XBLOCKM 1HP SAL 11/4"" MAX100 L/M-MIN20 PEDROLLO 20MT CABLE(109206)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,319258,501610,501610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0022,"BOMBA P/PROF 4XBLOCKm 6/10 1,5HP SAL 1.1/4"" 150 L/M-25 20 MT CABLE PEDR(109211)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,360147,591950,591950,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0023,"E.BOMBA SUMERG 1.1/4"" TOP2 0,5HP 220V P/SOLIDO 10MM 220L-20L C/5 MT PEDR(100547)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,116667,178550,178550,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0024,"E.BOMBA SUMERG 2"" VXM10/10 1HP 220V P/SOLIDO 50MM MA-550L/50 C/5MT PEDR(100553)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,259910,363380,363380,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0027,BOMBA AUMENTO PRESION 15-32MM LRP15-90A/160 SISTEMA DE AGUA CALIENTE LEO(106016),KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,39288,90580,90580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0054,"CONTROL ELECTRONICO 1"" (PS04-A) LEO 10 MP 220 V MAX 2 HP C/ENCHUFE (104844)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,29205,39920,39920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0058,KIT ESTANQUE HIDRONEUM 24LT VAREM+UNION 5VIAS+MANOM+PRESOST ITALTENIA(102017),KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,27420,53540,53540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0060,DOSIFICADOR CLORO FLOWMAK PKX-MA/A 6 BAR 220 V TIRA 2 L/T HASTA 7 L/H (107101),KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,78657,118270,118270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0064,"FILTRO BOMBA TRANSP AQUA VERT FPS C/19 3/4""-1""-X 1""  8 BAR C/INSERTO L. (100016)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,19234,40260,40260,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KOSL0065,"CARTUCHO P/FILTRO BOMBA AQUA 50MICRAS BOBINA HILO PP9 3/4"" P/MOD-100016 (100023)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,3056,10020,10020,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
KOSL0066,"CARTUCHO P/FILTRO BOMBA AQUA 80 MICRAS MALLA LAVABLE  9"" 3/4-1/2"" 10016(1000 28)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,8039,12760,12760,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
KOSL0115,TIJERON DE PODA M/TELESCOPICO (67 - 96 CMS)  GREEN SEASONS (302465) (E12),KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,MANTENCION Y LIMPIEZA,13517,26260,26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0130,"VALVULA FLOTANTE P/ESTANQUE  C/VARILLA  1/2"" SARG  (103235)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,4509,12890,12890,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
KOSL0131,"VALVULA FLOTANTEP/ESTANQUE  C/VARILLA  3/4"" SARG  (100340)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,6559,14050,14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0132,"VALVULA FLOTANTE P/ESTANQUE  C/VARILLA  1"" SARG  (100335)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,8289,32410,32410,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0134,"VALVULA FLOTANTE P/ESTANQUE C/VARILLA 1 1/2 "" SARG  (100333)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,25005,41130,41130,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KOSL0135,"VALVULA FLOTANTE P/ESTANQUE C/VARILLA  2"" SARG  (100337)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,35941,61710,61710,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
KOSL0137,"FLOTADOR P/VALVULA ESTANQUE 120 MM PRENSA (1/2 "" - 3/4"")  SARG (103238)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1859,6240,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0139,"FLOTADOR P/VALVULA ESTANQUE 150 MM PRENSA (1"")  SARG (100322)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,2485,7670,7670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0142,"FLOTADOR P/VALVULA ESTANQUE 180 MM PRENSA (1 1/4"")  SARG (100323)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,2833,4200,4200,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
KOSL0144,"FLOTADOR P/VALVULA ESTANQUE 220 MM PRENSA (1 1/2 "" - 2"")  SARG (100324)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,7291,19120,19120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KOSL0150,"BASE POPUP RAINBIRD 2"" LEVANTA 5CMS EL VASTAGO CONEX 1/2"" HI CUERPO 1802(303692)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1487,4800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOSL0152,"BASE POPUP RAINBIRD 4"" LEVANTA 10 CM EL VASTAGO CONEX 1/2""HI CUERPO 1804(304015)",KOSLAN,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1169,3740,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
